;GW-Nummer;AQUIFER;Messstelle;Datum;RECHTSWERT;HOCHWERT;Nitrat
1393;1393;Quartär Talfüllungen;1393;2019-09-04 09:10:00+00:00;512287.7465;5401276.267;25.3
1394;1394;Buntsandstein;1394;2019-09-14 06:30:00+00:00;484680.8855;5479167.195;4.8875
1395;1395;Buntsandstein;1395;2019-11-07 00:00:00+00:00;486063.289;5477185.028;6.466666667
1396;1396;Lettenkeuper;1396;2019-09-04 11:30:00+00:00;508255.3826;5411107.241;39.7
1397;1397;Muschelkalk;1397;2019-09-11 12:45:00+00:00;487099.8351;5460994.466;6.1
1398;1398;Buntsandstein;1398;2019-09-16 07:30:00+00:00;478489.9696;5475410.657;8.323529412
1399;1399;Buntsandstein;1399;2019-09-17 07:35:00+00:00;483108.4764;5466982.034;7.75
1400;1400;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1400;2019-09-19 07:40:00+00:00;472235.7948;5470897.527;35.05714286
1401;1401;Buntsandstein;1401;2019-09-16 08:15:00+00:00;481028.309;5476135.35;13.01875
1402;1402;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1402;2019-09-10 12:35:00+00:00;472545.6839;5470928.539;40.42222222
1403;1403;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1403;2019-09-10 06:00:00+00:00;472934.528;5470842.556;42.05
1404;1404;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1404;2019-09-04 10:15:00+00:00;459790.8758;5491651.422;1.5875
1405;1405;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1405;2019-09-03 08:00:00+00:00;407831.2284;5321429.905;8.025
1406;1406;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1406;2019-09-05 12:15:00+00:00;407494.3479;5321149.941;12.2
1407;1407;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1407;2019-09-16 06:15:00+00:00;457401.5841;5433405.436;4.622222222
1408;1408;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1408;2019-10-01 10:21:00+00:00;407802.8617;5320326.862;11.8
1409;1409;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1409;2019-09-09 06:33:00+00:00;451143.2331;5420978.042;0.966666667
1410;1410;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1410;2019-09-09 10:10:00+00:00;472005.9047;5469011.277;13.27777778
1411;1411;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1411;2019-09-04 08:05:00+00:00;467727.5998;5460504.671;17.58888889
1412;1412;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1412;2019-09-04 06:30:00+00:00;465603.4149;5459755.01;54.62222222
1413;1413;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1413;2019-09-03 22:00:00+00:00;468227.4053;5459385.125;67.26666667
1414;1414;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1414;2019-09-19 10:15:00+00:00;469990.3517;5456272.813;32.18888889
1415;1415;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1415;2019-09-11 10:08:00+00:00;457206.6843;5428437.454;0.525
1416;1416;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1416;2019-09-11 08:22:00+00:00;455298.4604;5428069.617;4
1417;1417;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1417;2019-09-16 09:15:00+00:00;415381.2133;5325594.244;57.78888889
1418;1418;Quartär Talfüllungen;1418;2019-09-04 12:00:00+00:00;419819.5021;5325984.034;32.15
1419;1419;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1419;2019-09-12 11:44:00+00:00;454621.3131;5428864.987;2.48
1420;1420;Quartär Talfüllungen;1420;2019-09-04 06:30:00+00:00;512398.6722;5406927.971;14.38333333
1421;1421;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1421;2019-09-12 08:54:00+00:00;455224.4529;5430590.592;0.5
1422;1422;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1422;2016-03-23 09:24:00+00:00;472280.7586;5459718.946;78
1423;1423;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1423;2019-09-19 08:15:00+00:00;467304.7816;5470376.756;53.97692308
1424;1424;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1424;2019-09-11 09:10:00+00:00;466768.9782;5467595.132;38.76666667
1425;1425;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1425;2019-09-06 13:17:00+00:00;472538.7412;5486015.566;0.528571429
1426;1426;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1426;2019-09-05 13:44:00+00:00;474424.9742;5493091.663;0.5
1427;1427;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1427;2019-09-16 13:10:00+00:00;474532.9856;5486078.594;51.1
1428;1428;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1428;2019-09-18 08:00:00+00:00;469656.8547;5469880.943;24.04444444
1429;1429;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1429;2019-09-12 09:37:00+00:00;463045.532;5487198.136;20.75
1430;1430;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1430;2019-09-12 10:18:00+00:00;462008.5411;5489017.732;1.1
1431;1431;Lettenkeuper;1431;2019-09-19 13:15:00+00:00;515176.5274;5406234.278;0.5
1432;1432;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1432;2019-09-10 10:07:00+00:00;473550.3523;5483317.623;33.3
1433;1433;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1433;2019-09-19 08:36:00+00:00;462310.8709;5478746.079;0.5
1434;1434;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1434;2019-09-04 12:25:00+00:00;461930.0052;5491212.545;0.888888889
1435;1435;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1435;2019-09-24 05:50:00+00:00;454287.6096;5429423.364;5.5
1436;1436;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1436;2019-09-10 09:00:00+00:00;463517.3376;5483060.744;51.3875
1437;1437;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1437;2018-11-14 14:40:00+00:00;455266.4756;5431776.127;9.133333333
1438;1438;Quartär Talfüllungen;1438;2019-11-14 12:10:00+00:00;520196.5405;5398549.291;54.98
1439;1439;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1439;2019-09-18 10:48:00+00:00;475384.6399;5486834.246;21.58
1440;1440;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1440;2019-09-10 10:20:00+00:00;473723.2225;5475598.691;19.55789474
1441;1441;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1441;2019-09-17 08:55:00+00:00;463613.2272;5448124.674;14.46666667
1442;1442;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1442;2019-09-11 08:30:00+00:00;469141.9971;5470587.672;65.74
1443;1443;Höherer Keuper (Keuperbergland);1443;2019-09-12 10:10:00+00:00;523190.3115;5394952.798;49.18571429
1444;1444;Quartär Talfüllungen;1444;2019-09-18 08:35:00+00:00;521356.0971;5398469.329;13.02
1445;1445;Quartär Talfüllungen;1445;2019-09-18 10:45:00+00:00;521745.9434;5398389.347;9.483333333
1446;1446;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1446;2019-09-11 12:13:00+00:00;469001.5808;5472974.748;61.02222222
1447;1447;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1447;2019-09-06 11:30:00+00:00;472660.6071;5491187.524;0.5
1448;1448;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1448;2019-09-11 06:40:00+00:00;456380.0147;5429040.212;1.5
1449;1449;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1449;2019-09-06 12:29:00+00:00;472527.7193;5489612.125;0.633333333
1450;1450;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1450;2019-09-02 09:05:00+00:00;464113.4408;5466280.758;12.98888889
1451;1451;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1451;2019-09-12 08:32:00+00:00;466190.2762;5487067.203;1.25
1452;1452;Quartär Talfüllungen;1452;2019-09-19 11:15:00+00:00;514009.7507;5403839.361;0.583333333
1453;1453;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1453;2019-09-11 10:45:00+00:00;472693.6635;5472617.887;23.58888889
1454;1454;Muschelkalk;1454;2019-09-04 10:00:00+00:00;523512.2232;5415918.284;29.28571429
1455;1455;Lettenkeuper;1455;2019-09-16 10:30:00+00:00;522645.5887;5414722.787;43.01666667
1456;1456;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1456;2019-09-16 13:42:00+00:00;474534.9437;5487024.15;17.98
1457;1457;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1457;2019-09-16 10:13:00+00:00;474226.0388;5472035.126;45.33333333
1458;1458;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1458;2019-09-09 12:16:00+00:00;468687.2327;5475088.891;31.54210526
1459;1459;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1459;2019-09-11 09:25:00+00:00;468697.2477;5474355.179;37.05555556
1460;1460;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1460;2019-09-18 08:40:00+00:00;475152.1723;5478410.987;72.15714286
1461;1461;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1461;2019-09-11 05:45:00+00:00;468331.9542;5471826.128;42.47777778
1462;1462;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1462;2019-09-11 06:00:00+00:00;457971.4344;5438493.445;7.06
1463;1463;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1463;2019-09-12 06:33:00+00:00;453251.0068;5432796.866;0.5
1464;1464;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1464;2019-09-09 08:45:00+00:00;472548.6776;5469903.934;30.1875
1465;1465;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1465;2019-09-05 11:15:00+00:00;474616.8773;5468569.428;12.57692308
1466;1466;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1466;2019-09-18 09:53:00+00:00;469956.75;5476668.26;23.75555556
1467;1467;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1467;2019-09-18 11:44:00+00:00;468777.2396;5481686.301;55.47777778
1468;1468;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1468;2019-09-12 07:40:00+00:00;451871.9472;5430525.613;11.8
1469;1469;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1469;2019-09-10 11:17:00+00:00;471501.1149;5481211.459;46.85
1470;1470;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1470;2019-09-10 07:55:00+00:00;466985.9181;5484760.142;21.85
1471;1471;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1471;2019-09-13 14:47:00+00:00;475519.4739;5478722.401;55.31111111
1472;1472;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1472;2019-09-13 14:18:00+00:00;475103.7209;5480452.738;33.48888889
1473;1473;Quartär Talfüllungen;1473;2019-12-05 14:05:00+00:00;517112.4497;5404053.307;0.685714286
1474;1474;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1474;2019-09-11 09:59:00+00:00;467601.6569;5474830.946;38.65555556
1475;1475;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1475;2019-09-11 09:32:00+00:00;467601.6831;5475508.68;26.9
1476;1476;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1476;2019-10-24 00:00:00+00:00;467626.6857;5476498.341;26.0875
1477;1477;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1477;2019-12-12 10:15:00+00:00;472992.5795;5482127.091;73.59
1478;1478;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1478;2019-12-12 09:15:00+00:00;472810.6323;5480231.871;46.7
1479;1479;Quartär Talfüllungen;1479;2019-09-19 09:15:00+00:00;516277.1408;5406986.943;10.21666667
1480;1480;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1480;2019-09-13 08:34:00+00:00;472610.6911;5474289.161;21.92941176
1481;1481;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1481;2019-09-19 07:50:00+00:00;464721.8678;5480791.67;49.625
1482;1482;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1482;2019-09-19 09:10:00+00:00;466166.2341;5476806.252;35.3
1483;1483;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1483;2019-09-10 15:39:00+00:00;474220.0253;5481015.501;65.11111111
1484;1484;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1484;2019-09-10 13:34:00+00:00;472754.0878;5479890.729;33.47777778
1485;1485;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1485;2019-09-09 13:09:00+00:00;468146.5083;5476936.105;28.3
1486;1486;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1486;2018-09-04 11:55:00+00:00;458585.0096;5430408.957;9.466666667
1487;1487;Quartär Talfüllungen;1487;2019-09-09 13:00:00+00:00;479033.0164;5377257.919;14.74
1488;1488;Höherer Keuper (Keuperbergland);1488;2018-09-18 10:20:00+00:00;542822.5162;5422424.68;12.3
1489;1489;Lias und Dogger (Albvorland);1489;2019-05-22 07:50:00+00:00;546454.9981;5413378.33;8.8
1490;1490;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1490;2018-09-04 09:25:00+00:00;413280.0917;5377846.587;0.5
1491;1491;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1491;2019-09-25 07:40:00+00:00;562701.6368;5281143.574;9.866666667
1492;1492;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1492;2019-09-17 11:15:00+00:00;409868.4625;5354010.021;7.1625
1493;1493;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1493;2017-06-12 12:10:00+00:00;419530.6353;5382482.654;0.5
1494;1494;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1494;2019-09-18 07:58:00+00:00;415128.4041;5381645.043;0.566666667
1495;1495;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1495;2019-09-19 12:00:00+00:00;568412.1036;5356216.25;50.86
1496;1496;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1496;2019-10-01 12:05:00+00:00;575969.1631;5298100.813;15.875
1497;1497;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1497;2019-09-16 09:49:00+00:00;416644.804;5376256.161;0.55
1498;1498;Quartär Talfüllungen;1498;2019-11-19 14:00:00+00:00;553933.3884;5485499.527;49.88
1499;1499;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1499;2018-09-10 07:56:00+00:00;415487.2291;5384374.002;0.5
1500;1500;Quartär Talfüllungen;1500;2019-09-19 07:45:00+00:00;516638.9765;5403759.189;1.083333333
1501;1501;Muschelkalk;1501;2019-09-10 08:00:00+00:00;566901.155;5471638.045;34.05555556
1502;1502;Kristallin (Schwarzwald);1502;2019-09-05 16:35:00+00:00;453854.9721;5400669.547;10.1
1503;1503;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1503;2019-09-24 10:55:00+00:00;395859.9766;5319572.6;8.08
1504;1504;Quartär Talfüllungen;1504;2019-10-01 07:55:00+00:00;514585.9407;5447558.713;8.3625
1505;1505;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1505;2019-09-18 12:25:00+00:00;581402.5505;5373344.072;34.42222222
1506;1506;Quartär Talfüllungen;1506;2019-08-29 11:20:00+00:00;534461.2577;5514650.836;3.87
1507;1507;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1507;2019-09-10 09:55:00+00:00;397638.3427;5315792.17;0.533333333
1508;1508;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1508;2019-09-10 08:55:00+00:00;397644.3026;5315783.17;16.18888889
1509;1509;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1509;2019-09-12 10:50:00+00:00;397644.3026;5315783.17;37.63333333
1510;1510;Quartär Talfüllungen;1510;2019-10-01 15:59:00+00:00;416435.7824;5315260.299;11.8375
1511;1511;Tertiär (Vorbergzone);1511;2019-11-27 13:00:00+00:00;397546.5771;5272216.01;10.825
1512;1512;Quartär eiszeitl.Kiese+Sande, moränenüberd. (Alpenv);1512;2019-11-14 11:55:00+00:00;547035.9292;5287503.976;21.8375
1513;1513;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1513;2019-09-18 09:10:00+00:00;394129.9443;5308859.613;20.86666667
1514;1514;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1514;2019-09-18 09:00:00+00:00;394129.9443;5308859.613;21.61111111
1515;1515;Muschelkalk;1515;2018-09-10 09:15:00+00:00;543047.6582;5468211.418;29.45
1516;1516;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1516;2019-10-01 12:58:00+00:00;408563.955;5318515.049;17.46
1517;1517;Lettenkeuper;1517;2019-09-10 14:00:00+00:00;558689.2268;5437272.69;7.45
1518;1518;Quartär eiszeitl.Kiese+Sande, moränenüberd. (Alpenv);1518;2019-09-16 10:05:00+00:00;529043.5937;5285009.477;12.73333333
1519;1519;Lias und Dogger (Albvorland);1519;2019-12-17 09:40:00+00:00;517877.4796;5378740.352;29.26
1520;1520;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1520;2019-09-16 07:55:00+00:00;525413.2619;5322238.119;26.66666667
1521;1521;Quartär Talfüllungen;1521;2019-09-06 05:30:00+00:00;538917.086;5414147.062;0.85
1522;1522;Quartär Talfüllungen;1522;2019-09-03 05:25:00+00:00;514835.7276;5404978.788;17.13076923
1523;1523;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1523;2019-09-03 15:00:00+00:00;409472.6352;5316088.035;10.75
1524;1524;Tertiär (Vorbergzone);1524;2019-09-11 12:00:00+00:00;396558.7069;5274454.296;20.68
1525;1525;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1525;2019-09-24 13:59:00+00:00;394831.9271;5320888.129;13.65
1526;1526;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1526;2019-09-11 11:00:00+00:00;458054.3707;5427213.997;22.175
1527;1527;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1527;2019-09-10 08:15:00+00:00;461231.8194;5452421.651;11.35
1528;1528;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1528;2019-09-24 12:16:00+00:00;434166.4747;5400728.87;45.22
1529;1529;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1529;2018-09-25 07:00:00+00:00;448826.1824;5412694.015;11.475
1530;1530;Lias und Dogger (Albvorland);1530;2018-09-27 11:00:00+00:00;510007.6206;5388223.449;64.975
1531;1531;Malm Weißjura (Schwäbische Alb);1531;2019-09-03 06:15:00+00:00;484277.8938;5335473.562;13.38571429
1532;1532;Buntsandstein;1532;2019-12-10 13:45:00+00:00;481935.4324;5478854.398;10.59375
1533;1533;Muschelkalk;1533;2019-09-10 12:20:00+00:00;517883.1797;5411436.485;23.75555556
1534;1534;Muschelkalk;1534;2019-09-19 12:45:00+00:00;519118.5528;5414215.007;51.88888889
1535;1535;Quartär Talfüllungen;1535;2018-09-10 07:30:00+00:00;545810.6251;5469802.773;23.75
1536;1536;Gipskeuper (Fuß des Keuperberglandes);1536;2019-09-30 11:45:00+00:00;520114.7045;5444579.851;53.43333333
1537;1537;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1537;2019-09-11 15:53:00+00:00;406331.8072;5345470.432;0.6
1538;1538;Höherer Keuper (Keuperbergland);1538;2019-09-16 07:25:00+00:00;558562.3403;5425868.72;57.23333333
1539;1539;Quartär eiszeitl.Kiese+Sande, moränenüberd. (Alpenv);1539;2019-11-20 09:45:00+00:00;556506.0077;5307803.815;14.85
1540;1540;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1540;2018-11-14 13:40:00+00:00;454084.1117;5433449.937;4.8
1541;1541;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1541;2019-09-12 05:55:00+00:00;463020.4453;5430157.724;32.16
1542;1542;Gipskeuper (Fuß des Keuperberglandes);1542;2019-09-19 09:35:00+00:00;483412.8052;5430852.678;21.53333333
1543;1543;Quartär Talfüllungen;1543;2019-09-19 07:45:00+00:00;426931.7165;5329801.526;3.266666667
1544;1544;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1544;2019-09-24 07:52:00+00:00;395398.1276;5324601.659;28.45555556
1545;1545;Quartär Deckenschotter über Molasse;1545;2018-09-04 16:10:00+00:00;512101.8889;5290250.687;0.5
1546;1546;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1546;2019-11-27 10:45:00+00:00;412951.155;5380795.709;5.7
1547;1547;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1547;2019-09-16 09:55:00+00:00;420189.401;5368720.153;13.08
1548;1548;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1548;2019-09-12 11:04:00+00:00;460490.6038;5485581.821;0.5
1549;1549;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1549;2019-09-04 07:25:00+00:00;463599.2221;5461738.166;8.6375
1550;1550;Muschelkalk;1550;2019-09-02 11:15:00+00:00;541354.0713;5449873.539;3.48
1551;1551;Buntsandstein;1551;2019-11-26 12:30:00+00:00;451094.0857;5368661.274;2.38125
1552;1552;Muschelkalk;1552;2018-08-30 09:25:00+00:00;474087.1126;5357515.114;19.56666667
1553;1553;Quartär Talfüllungen;1553;2019-11-26 08:15:00+00:00;524115.001;5397679.601;39.45
1554;1554;Lettenkeuper;1554;2019-09-09 08:25:00+00:00;566819.7126;5456613.611;10.675
